"","USD.Pledged","State","Backers.Count","Blurb.Length","Blurb.Caps","Campaign.Length","Decision.Timing","Goal","Name.Length","Name.Caps","Category","Category..parent.only.","Country","Spotlight","Staff.Pick"
"2028",3950.02138542,1,40,28,1,3939874,3939884,2800,8,3,"photography","photography","NL",TRUE,FALSE
"2029",1012.19572665,0,10,130,7,1451672,1451683,5000,34,4,"theater musical","theater","GB",FALSE,FALSE
"2031",1005,1,23,135,19,1296000,1296000,1000,42,9,"theater plays","theater","US",TRUE,FALSE
"2033",40,0,2,99,4,2595600,2595600,1000,49,6,"crafts quilts","crafts","US",FALSE,FALSE
"2034",26096,1,146,89,5,2592000,2592002,25000,24,21,"design architecture","design","US",TRUE,FALSE
"2035",2425,1,96,130,3,2419200,2419200,1300,31,5,"comics comic books","comics","US",TRUE,FALSE
"2036",18291,1,552,109,5,864000,864011,5000,42,6,"publishing fiction","publishing","US",TRUE,FALSE
"2037",604.17314874,1,13,99,8,1919391,1919401,500,12,3,"theater plays","theater","AU",TRUE,FALSE
"2038",15115,1,112,134,7,2499978,2499979,14300,59,10,"crafts weaving","crafts","US",TRUE,FALSE
"2039",24.1592701514,0,4,90,1,2592000,2592000,5000,23,3,"technology apps","technology","CA",FALSE,FALSE
"2040",3.96873693,0,3,115,4,2592000,2592001,37500,10,1,"music r b","music","GB",FALSE,FALSE
"2041",85,0,4,129,3,2592000,2592000,1500,13,2,"music r b","music","US",FALSE,FALSE
"2042",320,1,4,134,19,2588400,2588401,200,46,13,"publishing fiction","publishing","US",TRUE,FALSE
"2044",235,1,3,123,5,2592000,2592003,200,41,6,"photography fine art","photography","US",TRUE,FALSE
"2045",68.5786392,0,2,131,3,2592000,2592000,1000,55,2,"photography places","photography","GB",FALSE,FALSE
"2047",3176,1,66,44,3,2592000,2592000,3000,17,6,"comics comic books","comics","US",TRUE,FALSE
"2049",1299.52659235,1,20,134,7,2592000,2592002,773,42,5,"theater plays","theater","GB",TRUE,FALSE
"2051",0,0,0,75,9,5098606,3548883,2000,55,5,"photography places","photography","DE",FALSE,FALSE
"2052",934.1655862,0,9,106,0,2592000,2592001,3500,8,0,"technology apps","technology","GB",FALSE,FALSE
"2053",46080.01540708,1,881,128,6,2592000,2592000,50000,18,4,"technology hardware","technology","CA",TRUE,FALSE
"2054",4416,1,205,130,8,2592000,2592000,3522,19,3,"comics comic books","comics","US",TRUE,TRUE
"2055",2673.92625282,1,38,129,1,2703763,2703782,3100,44,6,"theater musical","theater","AU",TRUE,FALSE
"2057",8392,1,238,127,7,2592000,2592000,5000,14,12,"comics comic books","comics","US",TRUE,FALSE
"2058",33745,1,605,105,3,3888000,3888000,30000,38,5,"publishing fiction","publishing","US",TRUE,TRUE
"2060",4774,1,201,44,3,2702644,2702644,3000,45,8,"comics comic books","comics","US",TRUE,FALSE
"2062",71.95233696,0,3,40,1,2592000,2592002,245000,15,2,"theater musical","theater","GB",FALSE,FALSE
"2063",5,0,1,134,13,2592000,2592000,500,18,3,"publishing academic","publishing","US",FALSE,FALSE
"2065",40133.7032399532,1,415,102,4,2246232,2246232,25000,58,10,"crafts stationery","crafts","CA",TRUE,FALSE
"2066",984.7287188906,1,31,64,2,981569,981569,5000,18,2,"film   video drama","film & video","DK",TRUE,FALSE
"2067",4515,1,187,104,2,2595600,2595600,4000,29,4,"comics comic books","comics","US",TRUE,FALSE
"2068",3705,1,62,128,2,2160000,2160001,1300,42,6,"crafts","crafts","US",TRUE,FALSE
"2070",0,0,0,128,3,2595600,442976,15000,36,8,"publishing academic","publishing","US",FALSE,FALSE
"2071",1301,0,15,128,1,5184000,5184000,5000,19,3,"technology apps","technology","US",FALSE,FALSE
"2072",2517,1,77,124,6,2592000,2592000,2000,24,4,"publishing fiction","publishing","US",TRUE,FALSE
"2073",87.1046840241,0,2,135,14,2592000,2592002,500000,22,10,"design architecture","design","AU",FALSE,FALSE
"2074",125,0,3,134,7,3170991,3170991,10000,58,8,"theater musical","theater","US",FALSE,FALSE
"2075",5632.17,1,46,134,3,2592000,2592001,5000,15,3,"photography people","photography","US",TRUE,FALSE
"2076",26,0,2,62,9,2592000,2592001,50000,30,5,"technology apps","technology","US",FALSE,FALSE
"2077",554,0,13,135,6,2592000,2592000,1200,16,3,"music r b","music","US",FALSE,FALSE
"2078",669,1,5,120,8,2592000,2592003,500,40,8,"crafts","crafts","US",TRUE,FALSE
"2081",1695.0930718,1,27,127,8,2521836,2521839,1400,55,2,"theater plays","theater","CA",TRUE,FALSE
"2082",30698,1,499,58,2,2588400,2588400,25000,19,3,"crafts","crafts","US",TRUE,FALSE
"2083",519.4,0,12,129,5,2592000,2592000,1400,34,5,"film   video family","film & video","US",FALSE,FALSE
"2084",0,0,0,126,8,2595600,2595603,10000,60,15,"theater musical","theater","US",FALSE,FALSE
"2086",7709.8892902623,1,218,133,6,2443081,2443091,3700,54,9,"music faith","music","GB",TRUE,FALSE
"2087",3050,1,81,123,8,3024000,3024000,3000,25,5,"publishing fiction","publishing","US",TRUE,FALSE
"2088",186,0,5,134,1,1814400,1814400,2000,29,4,"publishing calendars","publishing","US",FALSE,FALSE
"2089",2957.93627988,1,79,132,7,3024000,3024000,2000,60,8,"photography places","photography","GB",TRUE,FALSE
"2091",4801.33028526,1,88,106,1,2737237,2737237,3650,30,4,"crafts pottery","crafts","GB",TRUE,TRUE
"2092",1050,0,2,125,2,2678400,2678400,10000,47,5,"music faith","music","US",FALSE,FALSE
"2093",3045,1,29,132,10,3888000,3888000,3000,54,9,"theater plays","theater","US",TRUE,FALSE
"2095",845.093345775,1,21,99,1,2964473,2964475,201,20,3,"publishing comedy","publishing","IE",TRUE,FALSE
"2096",3725.66,1,91,81,2,3254422,3254422,3500,59,9,"comics comic books","comics","US",TRUE,TRUE
"2097",4075,0,42,130,28,2592000,2592023,25000,12,9,"theater musical","theater","US",FALSE,FALSE
"2098",70042.65884352,1,176,116,4,2685512,2685514,15000,57,3,"technology hardware","technology","FR",TRUE,FALSE
"2099",0,0,0,94,14,2592000,2592001,5000,14,2,"publishing radio   podcasts","publishing","AU",FALSE,FALSE
"2100",9243.4781096,1,99,131,9,2204643,2204655,6000,10,2,"photography","photography","GB",TRUE,FALSE
"2101",506,1,28,135,3,604800,604800,250,13,3,"publishing fiction","publishing","US",TRUE,TRUE
"2104",1350,1,44,50,4,2592000,2592000,500,29,4,"crafts","crafts","US",TRUE,FALSE
"2105",10.619714462,0,4,131,2,5184000,5184000,15000,17,2,"technology apps","technology","AU",FALSE,FALSE
"2106",376,0,4,134,4,2805532,2805544,2500,16,3,"photography places","photography","US",FALSE,FALSE
"2107",1238,1,37,88,17,1209600,1209602,850,28,5,"photography people","photography","US",TRUE,FALSE
"2108",55,0,7,125,14,2671698,2671698,1000,51,9,"publishing calendars","publishing","US",FALSE,FALSE
"2109",533,1,38,89,1,772116,772119,50,24,3,"crafts woodworking","crafts","US",TRUE,FALSE
"2111",8506.9870952,1,87,135,3,2953360,2953360,8000,30,5,"film   video music videos","film & video","FR",TRUE,FALSE
"2112",6443,1,203,125,18,2592000,2592000,6000,22,4,"technology apps","technology","US",TRUE,FALSE
"2114",44,0,3,36,1,3456000,3456000,4000,43,2,"technology apps","technology","US",FALSE,FALSE
"2116",20517,1,131,124,3,2592000,2592000,20000,20,12,"film   video webseries","film & video","US",TRUE,FALSE
"2117",35275.64,1,269,69,3,2046956,2046956,35000,59,8,"theater plays","theater","US",TRUE,TRUE
"2119",4014.43295403,1,132,129,5,2592000,2592001,600,19,4,"crafts diy","crafts","GB",TRUE,FALSE
"2120",3856,1,66,37,3,2592000,2592001,1500,18,4,"comics comic books","comics","US",TRUE,FALSE
"2122",2105.9752203,0,12,134,6,2592000,2592003,135000,60,3,"design architecture","design","DK",FALSE,FALSE
"2123",76,0,3,124,4,2588400,1568224,42500,15,2,"music faith","music","US",FALSE,FALSE
"2124",1703.820272,1,50,115,13,2653262,2653278,1000,32,5,"publishing fiction","publishing","GB",TRUE,TRUE
"2125",451,0,7,131,17,2592000,2592000,9500,51,16,"music faith","music","US",FALSE,FALSE
"2126",5388,1,74,92,8,3763025,3763025,5000,31,5,"comics comic books","comics","US",TRUE,FALSE
"2127",25782.00012416,0,60,130,3,2588400,2588400,95000,55,4,"design architecture","design","ES",FALSE,FALSE
"2128",6,0,2,99,34,2592000,2592000,100,48,6,"music faith","music","US",FALSE,FALSE
"2129",1320,1,27,132,6,472543,472544,150,38,6,"publishing fiction","publishing","US",TRUE,FALSE
"2130",295,1,9,135,2,2588400,2588402,5,26,4,"publishing fiction","publishing","US",TRUE,FALSE
"2131",6101.18571818,1,17,135,6,2588400,2588400,300000,56,21,"crafts","crafts","JP",TRUE,FALSE
"2134",525,1,13,135,2,2592000,2592001,500,41,2,"crafts diy","crafts","US",TRUE,FALSE
"2135",34194.727310085,1,561,24,1,2592000,2592000,19600,27,11,"film   video documentary","film & video","FR",TRUE,FALSE
"2136",12519.04366595,1,142,122,2,2770511,2770511,8000,54,1,"crafts printing","crafts","GB",TRUE,FALSE
"2137",969.8090197788,1,25,125,2,1296000,1296000,100,39,7,"crafts crochet","crafts","CA",TRUE,FALSE
"2138",1049.59503154,0,7,131,4,3670840,3670840,7500,46,4,"design architecture","design","IT",FALSE,FALSE
"2140",422.85817289,1,12,58,45,2365531,2365531,1000,18,17,"crafts weaving","crafts","MX",TRUE,FALSE
"2144",15392.99,1,310,60,1,1940611,1940614,12000,18,3,"publishing fiction","publishing","US",TRUE,FALSE
"2146",41,0,3,112,2,3795563,3795576,10000,38,5,"music r b","music","US",FALSE,FALSE
"2147",7786.245352,1,255,131,3,3888000,3888002,200000,60,7,"comics comic books","comics","JP",TRUE,TRUE
"2148",250,0,6,77,4,2407868,2407901,600,29,4,"publishing radio   podcasts","publishing","US",FALSE,FALSE
"2150",1066.8,1,20,131,9,2592000,2592000,1000,25,3,"theater plays","theater","US",TRUE,FALSE
"2153",1.13121916,0,1,45,2,2588400,988187,5000,36,10,"music r b","music","FR",FALSE,FALSE
"2155",0,0,0,5,0,2595600,196034,20000,15,2,"design architecture","design","US",FALSE,FALSE
"2157",0,0,0,113,1,5180400,5180400,2060,10,2,"design interactive design","design","ES",FALSE,FALSE
"2158",16508.38,1,87,133,16,2156400,2156400,15000,53,7,"technology apps","technology","US",TRUE,FALSE
"2159",525,1,15,129,3,2614294,2614295,500,35,6,"publishing fiction","publishing","US",TRUE,FALSE
"2160",18931.153216,1,201,40,1,2595600,2595600,10000,18,8,"crafts diy","crafts","NL",TRUE,TRUE
"2162",2688,1,28,82,2,2592000,2592000,500,22,3,"photography","photography","US",TRUE,FALSE
"2166",661,1,11,133,2,2592000,2592000,600,50,5,"crafts","crafts","US",TRUE,FALSE
"2168",8947,1,44,44,7,3271202,3271231,7000,25,4,"technology hardware","technology","US",TRUE,FALSE
"2169",2,0,2,41,6,2592000,2592000,1500,28,5,"music faith","music","US",FALSE,FALSE
"2170",839,0,28,118,11,2592000,2592000,2600,59,10,"film   video music videos","film & video","US",FALSE,FALSE
"2172",4561,1,162,135,16,2678400,2678401,4000,56,8,"music r b","music","US",TRUE,FALSE
"2173",2552,1,71,62,6,2595600,2595601,1000,29,4,"publishing fiction","publishing","US",TRUE,FALSE
"2174",6007,1,234,134,2,2592000,2592000,5500,34,5,"comics comic books","comics","US",TRUE,TRUE
"2175",260,0,6,126,12,2592000,2592000,1000,26,5,"music r b","music","US",FALSE,FALSE
"2176",1987,0,32,129,11,1015048,1015048,3500,56,12,"theater plays","theater","US",FALSE,FALSE
"2177",688.4631544,1,36,87,38,2626394,2626394,360,31,26,"comics comic books","comics","GB",TRUE,FALSE
"2178",3065.7,1,53,80,3,2592000,2592000,3000,36,6,"publishing fiction","publishing","US",TRUE,FALSE
"2180",6624.77606754,1,72,125,4,3196800,3196800,5000,18,2,"photography places","photography","FR",TRUE,TRUE
"2181",2329.0835905,1,11,116,2,2588400,2588400,3000,15,3,"theater musical","theater","SG",TRUE,FALSE
"2187",1141,1,43,119,7,3020400,3020401,250,33,6,"comics comic books","comics","US",TRUE,FALSE
"2188",2556.33,1,71,109,13,5184000,5184000,1000,52,7,"technology apps","technology","US",TRUE,FALSE
"2189",37554,1,249,134,15,3024000,3024000,30000,59,7,"technology hardware","technology","US",TRUE,FALSE
"2191",25034.01,1,298,132,2,2160000,2160000,25000,49,7,"film   video music videos","film & video","US",TRUE,FALSE
"2193",19553.3275904,1,121,128,2,3337584,3337586,20000,32,26,"theater musical","theater","CA",TRUE,FALSE
"2195",836,1,10,131,4,1814400,1814400,650,43,6,"technology hardware","technology","US",TRUE,FALSE
"2196",1.09087418,0,1,61,2,2592000,2592000,1000,18,2,"technology apps","technology","IT",FALSE,FALSE
"2198",31,0,3,77,16,5184000,5184004,5000,13,2,"music r b","music","US",FALSE,FALSE
"2199",1.12644452,0,1,72,2,2505600,2505600,10000,47,3,"technology apps","technology","DE",FALSE,FALSE
"2200",60021.14490446,1,420,70,1,2592000,2592000,15000,51,4,"technology apps","technology","DE",TRUE,FALSE
"2202",785,1,13,75,1,2592000,2592003,300,26,3,"publishing radio   podcasts","publishing","US",TRUE,FALSE
"2204",1261,1,26,109,1,2592000,2592001,1100,23,3,"crafts woodworking","crafts","US",TRUE,FALSE
"2205",600.96248616,0,8,135,14,3060381,2629998,3000,24,4,"theater musical","theater","GB",FALSE,FALSE
"2206",2,0,2,117,3,5184000,5184001,76400,26,3,"technology apps","technology","US",FALSE,FALSE
"2208",5495,1,93,135,15,2168500,2168500,3000,60,11,"comics comic books","comics","US",TRUE,FALSE
"2210",15,0,3,115,6,1206924,1206925,5000,12,10,"design interactive design","design","US",FALSE,FALSE
"2212",5259,1,39,71,4,2588400,2588400,5000,5,5,"crafts candles","crafts","US",TRUE,FALSE
"2214",6460,1,90,79,2,2678400,2678402,6000,20,11,"music faith","music","US",TRUE,FALSE
"2215",4467.01,1,192,124,6,2942344,2942344,3500,49,4,"comics comic books","comics","US",TRUE,FALSE
"2216",683,1,42,76,1,1818000,1818000,555,51,7,"crafts stationery","crafts","US",TRUE,FALSE
"2217",0,0,0,129,3,2592000,2592004,13000,56,6,"design interactive design","design","US",FALSE,FALSE
"2219",4160,1,24,128,2,2595600,2595602,2500,44,6,"publishing fiction","publishing","US",TRUE,FALSE
"2220",5676,1,27,132,17,2595600,2595600,4750,58,7,"technology hardware","technology","US",TRUE,FALSE
"2221",2622,1,59,117,6,2592000,2592001,2000,15,3,"comics comic books","comics","US",TRUE,FALSE
"2222",4671,0,46,128,26,2790865,2790869,12500,36,6,"film   video family","film & video","US",FALSE,TRUE
"2224",5230.5,1,99,131,4,2897778,2897789,4700,29,5,"publishing radio   podcasts","publishing","US",TRUE,TRUE
"2225",30328,1,506,114,20,2592000,2592000,12000,22,4,"publishing comedy","publishing","US",TRUE,FALSE
"2226",2070,1,25,123,5,2687609,2687609,2000,29,6,"music r b","music","US",TRUE,FALSE
"2228",16010.7026223,1,213,118,1,3041914,3041917,10000,29,9,"film   video science fiction","film & video","GB",TRUE,FALSE
"2229",15.876405,0,2,65,5,2592000,2592001,2000,25,5,"theater musical","theater","DK",FALSE,FALSE
"2230",10384.7601966,1,163,120,3,2592000,2592000,6000,27,3,"comics comic books","comics","GB",TRUE,TRUE
"2231",2250,1,51,130,2,2595600,2595602,2000,53,4,"publishing fiction","publishing","US",TRUE,FALSE
"2232",1750,1,19,138,16,2592000,2592767,1700,77,14,"publishing radio   podcasts","publishing","US",TRUE,FALSE
"2233",25,0,1,132,3,3884400,3884404,2500,22,3,"photography places","photography","US",FALSE,FALSE
"2234",507,1,22,130,3,1382876,1382876,400,33,4,"comics comic books","comics","US",TRUE,FALSE
"2235",0,0,0,79,13,5187600,5187602,1000,20,5,"publishing radio   podcasts","publishing","US",FALSE,FALSE
"2236",511,0,3,94,10,4590392,4590392,100000,7,3,"technology apps","technology","US",FALSE,FALSE
"2239",3609,0,70,125,1,2592000,2592002,10000,22,3,"design architecture","design","US",FALSE,TRUE
"2242",124,0,7,100,4,5184000,5184001,21600,38,7,"technology apps","technology","US",FALSE,FALSE
"2243",16.5967197321,0,4,120,1,5184000,5184000,250000,11,1,"technology apps","technology","IT",FALSE,FALSE
"2245",5150,1,50,120,4,2269278,2269293,4900,59,7,"publishing fiction","publishing","US",TRUE,FALSE
"2247",850,0,15,132,3,2592000,2592000,4000,7,1,"music faith","music","US",FALSE,FALSE
"2249",0,0,0,98,7,2592000,2592000,10000,22,3,"publishing academic","publishing","CA",FALSE,FALSE
"2250",802,1,26,69,1,2592000,2592000,800,14,1,"crafts","crafts","US",TRUE,FALSE
"2251",120,0,3,123,7,2588400,2588401,1000,11,0,"design architecture","design","US",FALSE,FALSE
"2252",3900.6427450392,1,35,101,4,4521027,4521027,5000,12,2,"publishing fiction","publishing","CA",TRUE,FALSE
"2254",7746.86031334,1,456,119,9,2423314,2423315,1000,24,13,"comics comic books","comics","GB",TRUE,FALSE
"2255",1158.8102886101,1,10,122,14,2592000,2592000,1500,57,7,"publishing fiction","publishing","CA",TRUE,FALSE
"2256",0,0,0,110,2,1814400,1814400,100,53,7,"publishing radio   podcasts","publishing","US",FALSE,FALSE
"2257",8417.9007374,1,81,134,9,4233600,4233600,25000,58,7,"technology hardware","technology","HK",TRUE,TRUE
"2258",201165,1,821,102,1,3984400,3984401,50000,36,5,"technology hardware","technology","US",TRUE,TRUE
"2259",3590,1,49,123,3,2595600,2595600,3200,58,18,"theater plays","theater","US",TRUE,FALSE
"2262",1373.9207820236,1,11,82,18,3884400,3884400,800,57,45,"technology hardware","technology","CA",TRUE,FALSE
"2263",5,1,3,25,1,428400,428400,5,25,4,"crafts","crafts","US",TRUE,FALSE
"2265",6716.69,1,132,50,1,2592000,2592000,6000,10,4,"photography photobooks","photography","US",TRUE,FALSE
"2266",10905,1,145,133,4,1814400,1814404,10000,60,9,"crafts","crafts","US",TRUE,FALSE
"2267",7146.8008008,1,90,80,4,2592000,2592000,7500,16,3,"music faith","music","CA",TRUE,FALSE
"2268",72871.02978696,1,583,40,4,2592000,2592001,300000,14,3,"technology hardware","technology","NO",TRUE,TRUE
"2269",19550,1,137,107,3,5184000,5184000,19250,37,29,"theater musical","theater","US",TRUE,TRUE
"2273",13.97622259,0,2,99,2,2595600,2595600,1085420,30,5,"technology apps","technology","GB",FALSE,FALSE
"2277",91,1,8,15,3,2592000,2592000,4,10,2,"crafts","crafts","US",TRUE,FALSE
"2278",361,1,34,135,2,2595600,2595601,20,42,7,"comics comic books","comics","US",TRUE,FALSE
"2279",126,0,3,132,5,2592000,2592000,35000,30,5,"design architecture","design","US",FALSE,FALSE
"2280",16700,1,101,123,11,2592000,2592001,16300,50,11,"photography photobooks","photography","US",TRUE,FALSE
"2282",62085.91476964,1,558,122,5,3888000,3888001,250000,57,6,"technology hardware","technology","NO",TRUE,FALSE
"2285",0.988269564,0,1,93,1,3456000,3456000,500000,6,6,"technology apps","technology","MX",FALSE,FALSE
"2286",41,0,4,135,1,1987200,1987209,2000,9,1,"theater plays","theater","US",FALSE,FALSE
"2287",1,0,1,71,3,5184000,5184000,3000,45,9,"music faith","music","US",FALSE,FALSE
"2288",122016,1,189,132,8,3805057,3805090,60000,46,8,"technology hardware","technology","US",TRUE,TRUE
"2289",2730,1,29,110,5,5184000,5184000,1500,25,6,"film   video television","film & video","US",TRUE,FALSE
"2290",68,0,13,123,13,2592000,2591634,7500,69,10,"music r b","music","US",FALSE,TRUE
"2292",946.7105824636,1,31,61,1,2592000,2592000,1000,18,3,"publishing fiction","publishing","CA",TRUE,FALSE
"2294",256,0,3,106,3,2592000,2592001,2500,20,3,"photography places","photography","US",FALSE,FALSE
"2295",1,0,1,87,1,2588400,2588401,12000,58,1,"design interactive design","design","US",FALSE,FALSE
"2298",4602.0591028,1,110,106,2,1382400,1382403,2500,53,6,"publishing fiction","publishing","GB",TRUE,TRUE
"2299",665.2806672,0,20,125,14,1209600,1209600,2000,24,3,"theater plays","theater","GB",FALSE,FALSE
"2301",441.6072647496,1,18,44,1,3044975,3044975,600,31,3,"crafts candles","crafts","AU",TRUE,FALSE
"2306",1700.01,1,45,130,5,3725232,3725234,1700,33,4,"theater plays","theater","US",TRUE,FALSE
"2312",1068.68272944,1,52,29,1,883064,883065,350,48,8,"comics comic books","comics","GB",TRUE,FALSE
"2313",0,0,0,89,4,2588400,2588403,100,44,2,"photography places","photography","US",FALSE,FALSE
"2314",1013783,1,1843,115,16,5184000,5184000,10000,43,10,"technology hardware","technology","US",TRUE,TRUE
"2315",0,0,0,129,7,2592000,2592004,46000,45,11,"music faith","music","US",FALSE,FALSE
